Text,Label
"ফোনের ডিজাইন এবং রঙ টা অনেক সুন্দর। মোটামুটি  ভালোই গেমিং করা যায়। তবে ক্যামেরা ভালো না","positive"
"আজকেই পার্সেল টি পেলাম এবং ফোনে এখন পর্যন্ত কোনো সমস্যা পাই নি","positive"
"একেবারে অরিজিনাল ফোন পেয়েছি বি টি আর সির ডাটা বেইজে ও আছে চেক করে দেখেছি ","positive"
"ফোনটা অরিজিনাল এবং অনেক অনেক সুন্দর 🥰 যা ভেবেছিলাম তার থেকেও অনেক বেশি সুন্দর","positive"
"২০০ টাকার মধ্যে এটি একটি সেরা ক্যাবল, ৫০০০ এম এ এইচ ব্যাটারিও চার্জ দেয়া যায়।","positive"
"ফোনটা দারুণ হয়েছে, ডেলিভারি খুব তাড়াতাড়ি হয়েছে। ভালো পণ্য, সবাই নিতে পারেন","positive"
"ফোনটির ব্যাটারি ব্যাকআপ ভালো ছিলো।অতিরিক্ত ব্যবহারে তিন দিন চার্জ ছিলো ","positive"
"এত কম দামে আসল মোবাইল পাবো আশা করিনি। ধন্যবাদ দারাজ","positive"
"অফার পেয়ে কিনেছিলাম ,,, খুবই ভালো হ্যান্ডসেট,, ১৫দিন ব্যবহার করেছি এখনো কোনো সমস্যা হয়নি।","positive"
"ফোনটির সাথে কোনো হেডফোন পাই নি 😭","negative"
"ছোটোখাটো পণ্যের এর জন্য দারাজ ভালো হলেও মোবাইল কখনো অর্ডার করতে অন্ততঃ তিনবার চিন্তা করবো।","negative"
"আমার রিয়েলমি  6i ৩ মাসের মাথায় মাদারবোর্ডে সমস্যা দেখা দেয়","negative"
"রিয়েলমি  ফোন না কেনাই ভালো। কিনলে সমস্যা দেখা দিলে তখন বুঝবেন ।","negative"
"আমি দুই মাস আগে সার্ভিস সেন্টারে পাঠিয়েছি, কিন্তুু এখনো আমার ফোন ঠিক হয়নি ","negative"
"নোটিফিকেশন লাইট ছিল না, টাচ রেসপন্স ততটা স্মুথ না আর ফোনের ওজন তুলনামূলক বেশি হয়ে গেছে।","negative"
" রিয়েলমি এই দামে এরচাইতে ভালো ফোন আগে এনেছিল |ব্র্যান্ড এবং কাস্টমার সন্তুষ্টির কথা চিন্তা করে সর্বচ্চো মান বজায় রাখা উচিত","negative"
